Media Name,URL
2021 Estates and Trusts Income Tax Instructions,https://www.ncdor.gov/media/13035/open
 B-A-2R Tobacco License 2025 Renewal Application,https://www.ncdor.gov/media/15284/open
" GMRI,INC.",https://www.ncdor.gov/media/11657/open
 How to Review Submissions using the eNC5Q Application,https://www.ncdor.gov/media/11143/open
 How to Test File Formats using the eNC5Q Application,https://www.ncdor.gov/media/11141/open
 Important Notice: Sales and Use Tax Due By a Distillery Permit Holder ,https://www.ncdor.gov/media/10788/open
 NCVTS TR-1 Vehicle Report Instructions ,https://www.ncdor.gov/media/11642/open
 Updated Guilford Ballroom Room Dimensions and Seating Capacity,https://www.ncdor.gov/media/9404/open
 Xingwu-Wang-and-Lili-Ding,https://www.ncdor.gov/media/11658/open
04-27-2022 SALT Guidance,https://www.ncdor.gov/media/13392/open
1 2020 Information Who Must Apply Cig License,https://www.ncdor.gov/media/11045/open
1 2020 Information Who Must Apply Cig License,https://www.ncdor.gov/media/11046/open
1 January 2025 Agenda.pdf,https://www.ncdor.gov/media/15269/open
1 January 2026 Agenda.pdf,https://www.ncdor.gov/media/15863/open
10 October 20 Day Agenda,https://www.ncdor.gov/media/15773/open
10 October 20 Day Agenda.pdf,https://www.ncdor.gov/media/12612/open
1042 s format,https://www.ncdor.gov/media/9597/open
1042 s format,https://www.ncdor.gov/media/11447/open
1042-s_format.pdf,https://www.ncdor.gov/media/12700/open
109 Kinsale Land Trust 111PTC944  COA  Remand,https://www.ncdor.gov/media/1172/open
109 Kinsale Land Trust 11PTC944,https://www.ncdor.gov/media/1173/open
1099 format,https://www.ncdor.gov/media/9598/open
1099 format,https://www.ncdor.gov/media/11448/open
1099_format.pdf,https://www.ncdor.gov/media/12701/open
11 November 2025 Agenda.pdf,https://www.ncdor.gov/media/15837/open
12 December 2025 Agenda.pdf,https://www.ncdor.gov/media/15841/open
12 dor   ifta irp source audit process,https://www.ncdor.gov/media/8421/open
12 IFTA IRP Audit Process DOR,https://www.ncdor.gov/media/10660/open
12 irp ifta source documents and audit dor,https://www.ncdor.gov/media/9306/open
13 Motor Carrier Enforcement DOR,https://www.ncdor.gov/media/10662/open
14 dor taxenforcement,https://www.ncdor.gov/media/8423/open
17 18taxratesandeffectivetaxrates,https://www.ncdor.gov/media/9093/open
17 NCAC 04 Existing Rule Review Initial Classification Report,https://www.ncdor.gov/media/9228/open
"17 NCAC 04, Gross Receipts and Privilege License Taxes",https://www.ncdor.gov/media/15555/open
"17 NCAC 05 Periodic Review - Corporate Franchise, Income, and Insurance Taxes",https://www.ncdor.gov/media/2050/open
17cvs1663ncdorvfirstpetroleum,https://www.ncdor.gov/media/8953/open
1999 and 2000 Individual Income Tax Bulletins,https://www.ncdor.gov/media/49/open
1999 Sales Tax Legislative Changes (1),https://www.ncdor.gov/media/15376/open
1999 Sales Tax Legislative Changes (2),https://www.ncdor.gov/media/15377/open
1st 2nd qtr 2013 gas 1200b v1 13,https://www.ncdor.gov/media/7432/open
1st 2nd qtr 2014 gas 1200b v1 14,https://www.ncdor.gov/media/7435/open
1st 2nd qtr 2016 gas 1200 v3 16,https://www.ncdor.gov/media/7410/open
1st 2nd qtr 2016 gas 1201me v6 16,https://www.ncdor.gov/media/7703/open
1st 2nd qtr 2017 gas 1200 v3 17,https://www.ncdor.gov/media/7408/open
1st 2nd qtr 2017 gas 1200 v3 17,https://www.ncdor.gov/media/7409/open
1st 2nd qtr 2017 gas 1201me v3 17,https://www.ncdor.gov/media/7704/open
1st and 2nd Quarter 2013 Gas-1200 Motor Fuels Claim for Refund Nonprofit Organizations,https://www.ncdor.gov/media/7424/open
1st and 2nd Quarter 2014 Gas-1200 Motor Fuels Claim for Refund Nonprofit Organizations,https://www.ncdor.gov/media/7422/open
1st and 2nd Quarter 2014 Motor Fuels Claim for Refund Special Mobile Equipment,https://www.ncdor.gov/media/7691/open
1st and 2nd Quarter 2016 GAS-1200 Claim For Refund - Nonprofit Organizations,https://www.ncdor.gov/media/10197/open
